lat;lon;validdate;t_2m:C;precip_1h:mm;wind_speed_10m:ms
-24.2;-46.5;2025-10-01T23:00:00Z;21.2;0.00;5.3
-24.2;-46.5;2025-10-02T00:00:00Z;21.2;0.00;5.2
-24.2;-46.45;2025-10-01T00:00:00Z;21.1;0.00;3.1
-24.2;-46.45;2025-10-01T01:00:00Z;21.3;0.00;3.7
-24.2;-46.45;2025-10-01T02:00:00Z;21.1;0.00;0.7
-24.2;-46.45;2025-10-01T03:00:00Z;20.6;0.00;8.2
-24.2;-46.45;2025-10-01T04:00:00Z;20.8;0.00;10.1
-24.2;-46.45;2025-10-01T05:00:00Z;20.9;0.00;9.5
-24.2;-46.45;2025-10-01T06:00:00Z;20.9;0.00;7.4
-24.2;-46.45;2025-10-01T07:00:00Z;21.2;0.21;5.2
-24.2;-46.45;2025-10-01T08:00:00Z;21.2;1.83;3.9
-24.2;-46.45;2025-10-01T09:00:00Z;21.2;0.07;2.6
-24.2;-46.45;2025-10-01T10:00:00Z;21.1;0.00;2.2
-24.2;-46.45;2025-10-01T11:00:00Z;21.1;0.00;2.6
-24.2;-46.45;2025-10-01T12:00:00Z;21.1;0.00;3.3
-24.2;-46.45;2025-10-01T13:00:00Z;21.2;0.00;6.0
-24.2;-46.45;2025-10-01T14:00:00Z;21.2;0.00;6.0
-24.2;-46.45;2025-10-01T15:00:00Z;21.2;0.00;6.0
-24.2;-46.45;2025-10-01T16:00:00Z;21.3;0.00;6.7
-24.2;-46.45;2025-10-01T17:00:00Z;21.8;0.00;8.1
-24.2;-46.45;2025-10-01T18:00:00Z;21.7;0.00;7.0
-24.2;-46.45;2025-10-01T19:00:00Z;21.5;0.11;5.4
-24.2;-46.45;2025-10-01T20:00:00Z;21.4;0.41;4.8
-24.2;-46.45;2025-10-01T21:00:00Z;21.3;0.36;4.5
-24.2;-46.45;2025-10-01T22:00:00Z;21.3;0.19;4.9
-24.2;-46.45;2025-10-01T23:00:00Z;21.2;0.00;5.3
-24.2;-46.45;2025-10-02T00:00:00Z;21.2;0.00;5.3
-24.2;-46.4;2025-10-01T00:00:00Z;21.2;0.00;3.3
-24.2;-46.4;2025-10-01T01:00:00Z;21.4;0.00;4.3
-24.2;-46.4;2025-10-01T02:00:00Z;21.2;0.00;1.7
-24.2;-46.4;2025-10-01T03:00:00Z;20.8;0.00;8.3
-24.2;-46.4;2025-10-01T04:00:00Z;20.9;0.00;9.8
-24.2;-46.4;2025-10-01T05:00:00Z;20.9;0.00;9.7
-24.2;-46.4;2025-10-01T06:00:00Z;20.9;0.00;7.5
-24.2;-46.4;2025-10-01T07:00:00Z;21.3;0.19;5.3
-24.2;-46.4;2025-10-01T08:00:00Z;21.3;2.01;4.1
-24.2;-46.4;2025-10-01T09:00:00Z;21.3;0.14;3.0
-24.2;-46.4;2025-10-01T10:00:00Z;21.2;0.00;2.5
-24.2;-46.4;2025-10-01T11:00:00Z;21.1;0.00;2.6
-24.2;-46.4;2025-10-01T12:00:00Z;21.1;0.00;3.1
-24.2;-46.4;2025-10-01T13:00:00Z;21.2;0.00;6.1
-24.2;-46.4;2025-10-01T14:00:00Z;21.2;0.00;6.1
-24.2;-46.4;2025-10-01T15:00:00Z;21.3;0.00;6.0
-24.2;-46.4;2025-10-01T16:00:00Z;21.4;0.00;6.7
-24.2;-46.4;2025-10-01T17:00:00Z;21.9;0.00;7.8
-24.2;-46.4;2025-10-01T18:00:00Z;21.8;0.00;6.8
-24.2;-46.4;2025-10-01T19:00:00Z;21.6;0.09;5.4
-24.2;-46.4;2025-10-01T20:00:00Z;21.4;0.40;4.7
-24.2;-46.4;2025-10-01T21:00:00Z;21.4;0.36;4.3
-24.2;-46.4;2025-10-01T22:00:00Z;21.3;0.22;4.8
-24.2;-46.4;2025-10-01T23:00:00Z;21.3;0.00;5.3
-24.2;-46.4;2025-10-02T00:00:00Z;21.2;0.00;5.5
-24.2;-46.35;2025-10-01T00:00:00Z;21.2;0.00;3.5
-24.2;-46.35;2025-10-01T01:00:00Z;21.5;0.00;4.8
-24.2;-46.35;2025-10-01T02:00:00Z;21.3;0.00;2.5
-24.2;-46.35;2025-10-01T03:00:00Z;20.9;0.00;6.9
-24.2;-46.35;2025-10-01T04:00:00Z;20.8;0.00;9.1
-24.2;-46.35;2025-10-01T05:00:00Z;20.9;0.00;9.4
-24.2;-46.35;2025-10-01T06:00:00Z;20.9;0.00;7.2
-24.2;-46.35;2025-10-01T07:00:00Z;21.2;0.18;5.2
-24.2;-46.35;2025-10-01T08:00:00Z;21.3;2.03;4.2
-24.2;-46.35;2025-10-01T09:00:00Z;21.2;0.25;3.4
-24.2;-46.35;2025-10-01T10:00:00Z;21.2;0.00;2.8
-24.2;-46.35;2025-10-01T11:00:00Z;21.2;0.00;2.8
-24.2;-46.35;2025-10-01T12:00:00Z;21.1;0.00;2.9
-24.2;-46.35;2025-10-01T13:00:00Z;21.3;0.00;6.2
-24.2;-46.35;2025-10-01T14:00:00Z;21.3;0.00;6.0
-24.2;-46.35;2025-10-01T15:00:00Z;21.5;0.00;5.9
-24.2;-46.35;2025-10-01T16:00:00Z;21.6;0.00;6.7
-24.2;-46.35;2025-10-01T17:00:00Z;22.0;0.00;7.6
-24.2;-46.35;2025-10-01T18:00:00Z;21.9;0.00;6.8
-24.2;-46.35;2025-10-01T19:00:00Z;21.6;0.06;5.6
-24.2;-46.35;2025-10-01T20:00:00Z;21.5;0.39;4.7
-24.2;-46.35;2025-10-01T21:00:00Z;21.4;0.38;4.2
-24.2;-46.35;2025-10-01T22:00:00Z;21.3;0.28;4.6
-24.2;-46.35;2025-10-01T23:00:00Z;21.3;0.00;5.3
-24.2;-46.35;2025-10-02T00:00:00Z;21.2;0.00;5.5
-24.2;-46.3;2025-10-01T00:00:00Z;21.2;0.00;3.7
-24.2;-46.3;2025-10-01T01:00:00Z;21.5;0.00;5.2
-24.2;-46.3;2025-10-01T02:00:00Z;21.3;0.00;3.4
-24.2;-46.3;2025-10-01T03:00:00Z;21.0;0.00;5.5
-24.2;-46.3;2025-10-01T04:00:00Z;20.7;0.00;8.5
-24.2;-46.3;2025-10-01T05:00:00Z;20.8;0.00;9.1
-24.2;-46.3;2025-10-01T06:00:00Z;20.8;0.00;6.9
-24.2;-46.3;2025-10-01T07:00:00Z;21.2;0.20;5.2
-24.2;-46.3;2025-10-01T08:00:00Z;21.3;1.99;4.3
-24.2;-46.3;2025-10-01T09:00:00Z;21.2;0.44;3.7
-24.2;-46.3;2025-10-01T10:00:00Z;21.2;0.00;3.1
-24.2;-46.3;2025-10-01T11:00:00Z;21.2;0.00;3.0
-24.2;-46.3;2025-10-01T12:00:00Z;21.2;0.00;2.9
-24.2;-46.3;2025-10-01T13:00:00Z;21.4;0.00;6.2
-24.2;-46.3;2025-10-01T14:00:00Z;21.4;0.00;5.9
-24.2;-46.3;2025-10-01T15:00:00Z;21.6;0.00;5.9
-24.2;-46.3;2025-10-01T16:00:00Z;21.7;0.00;6.6
-24.2;-46.3;2025-10-01T17:00:00Z;22.1;0.00;7.5
-24.2;-46.3;2025-10-01T18:00:00Z;22.0;0.00;6.8
-24.2;-46.3;2025-10-01T19:00:00Z;21.6;0.05;5.7
-24.2;-46.3;2025-10-01T20:00:00Z;21.5;0.45;4.8
-24.2;-46.3;2025-10-01T21:00:00Z;21.4;0.38;4.1
-24.2;-46.3;2025-10-01T22:00:00Z;21.3;0.31;4.5
-24.2;-46.3;2025-10-01T23:00:00Z;21.2;0.04;5.2
-24.2;-46.3;2025-10-02T00:00:00Z;21.2;0.00;5.6
-24.2;-46.25;2025-10-01T00:00:00Z;21.0;0.00;4.3
-24.2;-46.25;2025-10-01T01:00:00Z;21.4;0.00;5.6
-24.2;-46.25;2025-10-01T02:00:00Z;21.2;0.00;4.4
-24.2;-46.25;2025-10-01T03:00:00Z;20.9;0.00;3.0
-24.2;-46.25;2025-10-01T04:00:00Z;20.6;0.00;7.5
-24.2;-46.25;2025-10-01T05:00:00Z;20.7;0.00;8.6
-24.2;-46.25;2025-10-01T06:00:00Z;20.8;0.00;6.4
-24.2;-46.25;2025-10-01T07:00:00Z;21.1;0.20;5.1
-24.2;-46.25;2025-10-01T08:00:00Z;21.2;1.89;4.4
-24.2;-46.25;2025-10-01T09:00:00Z;21.1;0.73;3.8
-24.2;-46.25;2025-10-01T10:00:00Z;21.2;0.00;3.2
-24.2;-46.25;2025-10-01T11:00:00Z;21.2;0.00;3.2
-24.2;-46.25;2025-10-01T12:00:00Z;21.2;0.00;2.9
-24.2;-46.25;2025-10-01T13:00:00Z;21.4;0.00;6.0
-24.2;-46.25;2025-10-01T14:00:00Z;21.5;0.00;5.7
-24.2;-46.25;2025-10-01T15:00:00Z;21.7;0.00;5.8
-24.2;-46.25;2025-10-01T16:00:00Z;21.8;0.00;6.4
-24.2;-46.25;2025-10-01T17:00:00Z;22.0;0.00;7.4
-24.2;-46.25;2025-10-01T18:00:00Z;21.9;0.00;6.8
-24.2;-46.25;2025-10-01T19:00:00Z;21.6;0.05;5.8
-24.2;-46.25;2025-10-01T20:00:00Z;21.5;0.48;4.8
-24.2;-46.25;2025-10-01T21:00:00Z;21.4;0.41;4.0
-24.2;-46.25;2025-10-01T22:00:00Z;21.3;0.32;4.3
-24.2;-46.25;2025-10-01T23:00:00Z;21.2;0.05;5.1
-24.2;-46.25;2025-10-02T00:00:00Z;21.1;0.00;5.4
-24.2;-46.2;2025-10-01T00:00:00Z;20.9;0.00;5.0
-24.2;-46.2;2025-10-01T01:00:00Z;21.3;0.00;6.0
-24.2;-46.2;2025-10-01T02:00:00Z;21.2;0.00;5.3
-24.2;-46.2;2025-10-01T03:00:00Z;20.9;0.00;0.8
-24.2;-46.2;2025-10-01T04:00:00Z;20.5;0.00;6.5
-24.2;-46.2;2025-10-01T05:00:00Z;20.6;0.00;8.2
-24.2;-46.2;2025-10-01T06:00:00Z;20.7;0.00;5.9
-24.2;-46.2;2025-10-01T07:00:00Z;21.0;0.20;5.1
-24.2;-46.2;2025-10-01T08:00:00Z;21.1;1.80;4.5
-24.2;-46.2;2025-10-01T09:00:00Z;21.0;1.03;3.9
-24.2;-46.2;2025-10-01T10:00:00Z;21.1;0.00;3.3
-24.2;-46.2;2025-10-01T11:00:00Z;21.2;0.00;3.4
-24.2;-46.2;2025-10-01T12:00:00Z;21.2;0.00;3.1
-24.2;-46.2;2025-10-01T13:00:00Z;21.4;0.00;5.8
-24.2;-46.2;2025-10-01T14:00:00Z;21.5;0.00;5.6
-24.2;-46.2;2025-10-01T15:00:00Z;21.7;0.00;5.8
-24.2;-46.2;2025-10-01T16:00:00Z;21.8;0.00;6.2
-24.2;-46.2;2025-10-01T17:00:00Z;21.9;0.00;7.4
-24.2;-46.2;2025-10-01T18:00:00Z;21.9;0.00;6.8
-24.2;-46.2;2025-10-01T19:00:00Z;21.5;0.06;5.9
-24.2;-46.2;2025-10-01T20:00:00Z;21.4;0.43;4.8
-24.2;-46.2;2025-10-01T21:00:00Z;21.4;0.39;4.0
-24.2;-46.2;2025-10-01T22:00:00Z;21.3;0.32;4.1
-24.2;-46.2;2025-10-01T23:00:00Z;21.1;0.10;5.0
-24.2;-46.2;2025-10-02T00:00:00Z;21.1;0.00;5.3
-24.2;-46.15;2025-10-01T00:00:00Z;20.8;0.00;5.7
-24.2;-46.15;2025-10-01T01:00:00Z;21.3;0.00;6.4
-24.2;-46.15;2025-10-01T02:00:00Z;21.1;0.00;6.0
-24.2;-46.15;2025-10-01T03:00:00Z;20.8;0.00;2.0
-24.2;-46.15;2025-10-01T04:00:00Z;20.5;0.00;5.1
-24.2;-46.15;2025-10-01T05:00:00Z;20.6;0.00;7.7
-24.2;-46.15;2025-10-01T06:00:00Z;20.6;0.00;5.5
-24.2;-46.15;2025-10-01T07:00:00Z;21.0;0.20;5.0
-24.2;-46.15;2025-10-01T08:00:00Z;21.0;1.71;4.5
-24.2;-46.15;2025-10-01T09:00:00Z;21.0;1.39;3.7
-24.2;-46.15;2025-10-01T10:00:00Z;21.1;0.00;3.2
-24.2;-46.15;2025-10-01T11:00:00Z;21.1;0.00;3.5
-24.2;-46.15;2025-10-01T12:00:00Z;21.1;0.00;3.2
-24.2;-46.15;2025-10-01T13:00:00Z;21.4;0.00;5.6
-24.2;-46.15;2025-10-01T14:00:00Z;21.5;0.00;5.4
-24.2;-46.15;2025-10-01T15:00:00Z;21.7;0.00;5.8
-24.2;-46.15;2025-10-01T16:00:00Z;21.7;0.00;5.9
-24.2;-46.15;2025-10-01T17:00:00Z;21.8;0.00;7.3
-24.2;-46.15;2025-10-01T18:00:00Z;21.8;0.00;6.6
-24.2;-46.15;2025-10-01T19:00:00Z;21.5;0.06;5.8
-24.2;-46.15;2025-10-01T20:00:00Z;21.4;0.41;4.7
-24.2;-46.15;2025-10-01T21:00:00Z;21.3;0.40;3.9
-24.2;-46.15;2025-10-01T22:00:00Z;21.2;0.32;3.9
-24.2;-46.15;2025-10-01T23:00:00Z;21.0;0.13;4.7
-24.2;-46.15;2025-10-02T00:00:00Z;21.0;0.00;4.8
-24.2;-46.1;2025-10-01T00:00:00Z;20.6;0.00;6.4
-24.2;-46.1;2025-10-01T01:00:00Z;21.2;0.00;7.0
-24.2;-46.1;2025-10-01T02:00:00Z;21.1;0.00;6.6
-24.2;-46.1;2025-10-01T03:00:00Z;20.8;0.00;4.2
-24.2;-46.1;2025-10-01T04:00:00Z;20.5;0.00;3.7
-24.2;-46.1;2025-10-01T05:00:00Z;20.5;0.00;7.2
-24.2;-46.1;2025-10-01T06:00:00Z;20.5;0.00;5.1
-24.2;-46.1;2025-10-01T07:00:00Z;20.9;0.20;4.9
-24.2;-46.1;2025-10-01T08:00:00Z;20.9;1.62;4.5
-24.2;-46.1;2025-10-01T09:00:00Z;20.9;1.68;3.6
-24.2;-46.1;2025-10-01T10:00:00Z;21.0;0.03;3.1
-24.2;-46.1;2025-10-01T11:00:00Z;21.0;0.00;3.5
-24.2;-46.1;2025-10-01T12:00:00Z;21.0;0.00;3.2
-24.2;-46.1;2025-10-01T13:00:00Z;21.4;0.00;5.4
-24.2;-46.1;2025-10-01T14:00:00Z;21.4;0.00;5.3
-24.2;-46.1;2025-10-01T15:00:00Z;21.6;0.00;5.8
-24.2;-46.1;2025-10-01T16:00:00Z;21.7;0.00;5.6
-24.2;-46.1;2025-10-01T17:00:00Z;21.7;0.00;7.2
-24.2;-46.1;2025-10-01T18:00:00Z;21.7;0.00;6.4
-24.2;-46.1;2025-10-01T19:00:00Z;21.4;0.07;5.7
-24.2;-46.1;2025-10-01T20:00:00Z;21.3;0.47;4.6
-24.2;-46.1;2025-10-01T21:00:00Z;21.2;0.39;3.8
-24.2;-46.1;2025-10-01T22:00:00Z;21.1;0.32;3.8
-24.2;-46.1;2025-10-01T23:00:00Z;20.9;0.18;4.4
-24.2;-46.1;2025-10-02T00:00:00Z;21.0;0.00;4.3
-24.15;-47.2;2025-10-01T00:00:00Z;18.0;0.00;0.0
-24.15;-47.2;2025-10-01T01:00:00Z;17.9;0.00;2.3
-24.15;-47.2;2025-10-01T02:00:00Z;18.5;0.00;3.0
-24.15;-47.2;2025-10-01T03:00:00Z;19.3;0.00;3.3
-24.15;-47.2;2025-10-01T04:00:00Z;19.8;0.00;2.9
-24.15;-47.2;2025-10-01T05:00:00Z;19.8;0.00;1.6
-24.15;-47.2;2025-10-01T06:00:00Z;19.8;0.00;1.0
-24.15;-47.2;2025-10-01T07:00:00Z;19.6;0.00;0.7
-24.15;-47.2;2025-10-01T08:00:00Z;20.0;0.00;0.6
-24.15;-47.2;2025-10-01T09:00:00Z;20.1;0.00;0.5
-24.15;-47.2;2025-10-01T10:00:00Z;20.7;0.00;1.2
-24.15;-47.2;2025-10-01T11:00:00Z;20.9;0.00;1.1
-24.15;-47.2;2025-10-01T12:00:00Z;21.9;0.00;1.4
-24.15;-47.2;2025-10-01T13:00:00Z;23.3;0.00;1.4
-24.15;-47.2;2025-10-01T14:00:00Z;23.9;0.00;1.8
-24.15;-47.2;2025-10-01T15:00:00Z;24.9;0.00;2.1
-24.15;-47.2;2025-10-01T16:00:00Z;25.7;0.00;2.7
-24.15;-47.2;2025-10-01T17:00:00Z;26.1;0.00;2.5
-24.15;-47.2;2025-10-01T18:00:00Z;27.1;0.00;2.2
-24.15;-47.2;2025-10-01T19:00:00Z;26.1;0.00;2.6
-24.15;-47.2;2025-10-01T20:00:00Z;24.9;0.00;2.4
-24.15;-47.2;2025-10-01T21:00:00Z;22.9;0.00;1.9
-24.15;-47.2;2025-10-01T22:00:00Z;22.3;0.16;1.5
-24.15;-47.2;2025-10-01T23:00:00Z;21.7;0.32;0.8
-24.15;-47.2;2025-10-02T00:00:00Z;21.5;0.28;0.7
-24.15;-47.15;2025-10-01T00:00:00Z;17.1;0.00;0.2
-24.15;-47.15;2025-10-01T01:00:00Z;17.3;0.00;2.2
-24.15;-47.15;2025-10-01T02:00:00Z;17.6;0.00;3.1
-24.15;-47.15;2025-10-01T03:00:00Z;18.2;0.00;3.3
-24.15;-47.15;2025-10-01T04:00:00Z;18.6;0.00;2.7
-24.15;-47.15;2025-10-01T05:00:00Z;18.6;0.00;1.4
-24.15;-47.15;2025-10-01T06:00:00Z;18.6;0.00;0.8
-24.15;-47.15;2025-10-01T07:00:00Z;18.6;0.00;0.6
-24.15;-47.15;2025-10-01T08:00:00Z;18.8;0.00;0.5
-24.15;-47.15;2025-10-01T09:00:00Z;18.8;0.00;0.5
-24.15;-47.15;2025-10-01T10:00:00Z;19.2;0.00;1.2
-24.15;-47.15;2025-10-01T11:00:00Z;19.6;0.00;1.1
-24.15;-47.15;2025-10-01T12:00:00Z;20.9;0.00;1.4
-24.15;-47.15;2025-10-01T13:00:00Z;22.2;0.00;1.4
-24.15;-47.15;2025-10-01T14:00:00Z;23.2;0.00;1.7
-24.15;-47.15;2025-10-01T15:00:00Z;24.0;0.00;2.0
-24.15;-47.15;2025-10-01T16:00:00Z;25.1;0.00;2.5
-24.15;-47.15;2025-10-01T17:00:00Z;25.5;0.00;2.3
-24.15;-47.15;2025-10-01T18:00:00Z;26.1;0.00;2.0
-24.15;-47.15;2025-10-01T19:00:00Z;24.7;0.00;2.3
-24.15;-47.15;2025-10-01T20:00:00Z;23.3;0.00;2.2
-24.15;-47.15;2025-10-01T21:00:00Z;21.2;0.00;1.6
-24.15;-47.15;2025-10-01T22:00:00Z;20.1;0.10;1.3
-24.15;-47.15;2025-10-01T23:00:00Z;19.9;0.32;0.6
-24.15;-47.15;2025-10-02T00:00:00Z;19.7;0.27;0.3
-24.15;-47.1;2025-10-01T00:00:00Z;17.4;0.00;0.4
-24.15;-47.1;2025-10-01T01:00:00Z;17.8;0.00;2.1
-24.15;-47.1;2025-10-01T02:00:00Z;17.8;0.00;3.4
-24.15;-47.1;2025-10-01T03:00:00Z;18.4;0.00;3.4
-24.15;-47.1;2025-10-01T04:00:00Z;19.2;0.00;2.6
-24.15;-47.1;2025-10-01T05:00:00Z;19.3;0.00;1.2
-24.15;-47.1;2025-10-01T06:00:00Z;19.4;0.00;0.8
-24.15;-47.1;2025-10-01T07:00:00Z;19.4;0.00;0.6
-24.15;-47.1;2025-10-01T08:00:00Z;19.6;0.00;0.4
-24.15;-47.1;2025-10-01T09:00:00Z;19.7;0.00;0.6
-24.15;-47.1;2025-10-01T10:00:00Z;20.3;0.00;1.2
-24.15;-47.1;2025-10-01T11:00:00Z;20.8;0.00;1.1
-24.15;-47.1;2025-10-01T12:00:00Z;22.3;0.00;1.4
-24.15;-47.1;2025-10-01T13:00:00Z;23.4;0.00;1.4
-24.15;-47.1;2025-10-01T14:00:00Z;24.9;0.00;1.6
-24.15;-47.1;2025-10-01T15:00:00Z;25.5;0.00;1.8
-24.15;-47.1;2025-10-01T16:00:00Z;27.0;0.00;2.2
-24.15;-47.1;2025-10-01T17:00:00Z;27.3;0.00;2.1
-24.15;-47.1;2025-10-01T18:00:00Z;27.7;0.00;2.0
-24.15;-47.1;2025-10-01T19:00:00Z;25.7;0.00;2.4
-24.15;-47.1;2025-10-01T20:00:00Z;24.1;0.00;2.3
-24.15;-47.1;2025-10-01T21:00:00Z;21.9;0.00;1.8
-24.15;-47.1;2025-10-01T22:00:00Z;20.7;0.08;1.6
-24.15;-47.1;2025-10-01T23:00:00Z;20.3;0.31;0.8
-24.15;-47.1;2025-10-02T00:00:00Z;20.3;0.23;0.3
-24.15;-47.05;2025-10-01T00:00:00Z;16.9;0.00;0.6
-24.15;-47.05;2025-10-01T01:00:00Z;17.3;0.00;2.0
-24.15;-47.05;2025-10-01T02:00:00Z;17.1;0.00;3.3
-24.15;-47.05;2025-10-01T03:00:00Z;17.3;0.00;3.2
-24.15;-47.05;2025-10-01T04:00:00Z;17.7;0.00;2.5
-24.15;-47.05;2025-10-01T05:00:00Z;17.8;0.00;1.2
-24.15;-47.05;2025-10-01T06:00:00Z;17.8;0.00;0.8
-24.15;-47.05;2025-10-01T07:00:00Z;17.9;0.00;0.7
-24.15;-47.05;2025-10-01T08:00:00Z;18.0;0.00;0.6
-24.15;-47.05;2025-10-01T09:00:00Z;18.0;0.00;0.7
-24.15;-47.05;2025-10-01T10:00:00Z;18.6;0.00;1.4
-24.15;-47.05;2025-10-01T11:00:00Z;19.2;0.00;1.1
-24.15;-47.05;2025-10-01T12:00:00Z;20.7;0.00;1.4
-24.15;-47.05;2025-10-01T13:00:00Z;22.0;0.00;1.5
-24.15;-47.05;2025-10-01T14:00:00Z;23.6;0.00;1.6
-24.15;-47.05;2025-10-01T15:00:00Z;24.4;0.00;1.7
-24.15;-47.05;2025-10-01T16:00:00Z;25.9;0.00;2.1
-24.15;-47.05;2025-10-01T17:00:00Z;25.6;0.00;2.2
-24.15;-47.05;2025-10-01T18:00:00Z;25.5;0.00;2.3
-24.15;-47.05;2025-10-01T19:00:00Z;23.4;0.00;2.6
-24.15;-47.05;2025-10-01T20:00:00Z;21.8;0.00;2.4
-24.15;-47.05;2025-10-01T21:00:00Z;19.9;0.00;1.9
-24.15;-47.05;2025-10-01T22:00:00Z;18.9;0.05;1.5
-24.15;-47.05;2025-10-01T23:00:00Z;18.4;0.27;0.8
-24.15;-47.05;2025-10-02T00:00:00Z;18.5;0.20;0.4
-24.15;-47;2025-10-01T00:00:00Z;17.3;0.00;1.0
-24.15;-47;2025-10-01T01:00:00Z;17.8;0.00;2.0
-24.15;-47;2025-10-01T02:00:00Z;18.2;0.00;3.2
-24.15;-47;2025-10-01T03:00:00Z;18.4;0.00;3.1
-24.15;-47;2025-10-01T04:00:00Z;18.9;0.00;2.4
-24.15;-47;2025-10-01T05:00:00Z;19.6;0.00;1.2
-24.15;-47;2025-10-01T06:00:00Z;19.7;0.00;0.8
-24.15;-47;2025-10-01T07:00:00Z;19.5;0.00;0.8
-24.15;-47;2025-10-01T08:00:00Z;19.6;0.00;0.7
-24.15;-47;2025-10-01T09:00:00Z;19.6;0.00;0.9
-24.15;-47;2025-10-01T10:00:00Z;20.5;0.00;1.6
-24.15;-47;2025-10-01T11:00:00Z;21.2;0.00;1.3
-24.15;-47;2025-10-01T12:00:00Z;22.7;0.00;1.4
-24.15;-47;2025-10-01T13:00:00Z;24.1;0.00;1.6
-24.15;-47;2025-10-01T14:00:00Z;25.9;0.00;1.7
-24.15;-47;2025-10-01T15:00:00Z;26.8;0.00;1.6
-24.15;-47;2025-10-01T16:00:00Z;28.3;0.00;2.3
-24.15;-47;2025-10-01T17:00:00Z;27.6;0.00;2.6
-24.15;-47;2025-10-01T18:00:00Z;26.9;0.00;2.8
-24.15;-47;2025-10-01T19:00:00Z;24.5;0.00;2.9
-24.15;-47;2025-10-01T20:00:00Z;22.9;0.08;2.5
-24.15;-47;2025-10-01T21:00:00Z;21.1;0.00;2.0
-24.15;-47;2025-10-01T22:00:00Z;20.0;0.05;1.5
-24.15;-47;2025-10-01T23:00:00Z;19.7;0.25;0.7
-24.15;-47;2025-10-02T00:00:00Z;19.9;0.09;0.4
-24.15;-46.95;2025-10-01T00:00:00Z;18.5;0.00;0.9
-24.15;-46.95;2025-10-01T01:00:00Z;18.8;0.00;1.9
-24.15;-46.95;2025-10-01T02:00:00Z;19.1;0.00;3.0
-24.15;-46.95;2025-10-01T03:00:00Z;19.4;0.00;2.7
-24.15;-46.95;2025-10-01T04:00:00Z;19.6;0.00;2.5
-24.15;-46.95;2025-10-01T05:00:00Z;20.3;0.00;1.5
-24.15;-46.95;2025-10-01T06:00:00Z;20.5;0.00;1.1
-24.15;-46.95;2025-10-01T07:00:00Z;20.1;0.00;1.1
-24.15;-46.95;2025-10-01T08:00:00Z;20.1;0.00;1.1
-24.15;-46.95;2025-10-01T09:00:00Z;20.0;0.00;1.1
-24.15;-46.95;2025-10-01T10:00:00Z;21.1;0.00;1.8
-24.15;-46.95;2025-10-01T11:00:00Z;21.9;0.00;1.5
-24.15;-46.95;2025-10-01T12:00:00Z;23.4;0.00;1.5
-24.15;-46.95;2025-10-01T13:00:00Z;24.7;0.00;1.7
-24.15;-46.95;2025-10-01T14:00:00Z;26.5;0.00;1.8
-24.15;-46.95;2025-10-01T15:00:00Z;27.3;0.00;1.9
-24.15;-46.95;2025-10-01T16:00:00Z;28.4;0.00;2.9
-24.15;-46.95;2025-10-01T17:00:00Z;27.3;0.00;3.3
-24.15;-46.95;2025-10-01T18:00:00Z;26.5;0.00;3.2
-24.15;-46.95;2025-10-01T19:00:00Z;24.5;0.00;2.9
-24.15;-46.95;2025-10-01T20:00:00Z;23.3;0.14;2.3
-24.15;-46.95;2025-10-01T21:00:00Z;21.6;0.00;1.7
-24.15;-46.95;2025-10-01T22:00:00Z;20.5;0.04;1.1
-24.15;-46.95;2025-10-01T23:00:00Z;20.2;0.27;0.7
-24.15;-46.95;2025-10-02T00:00:00Z;20.4;0.00;0.7
-24.15;-46.9;2025-10-01T00:00:00Z;19.1;0.00;0.8
-24.15;-46.9;2025-10-01T01:00:00Z;19.1;0.00;1.8
-24.15;-46.9;2025-10-01T02:00:00Z;19.0;0.00;2.9
-24.15;-46.9;2025-10-01T03:00:00Z;19.3;0.00;2.5
-24.15;-46.9;2025-10-01T04:00:00Z;19.5;0.00;2.7
-24.15;-46.9;2025-10-01T05:00:00Z;20.2;0.00;1.9
-24.15;-46.9;2025-10-01T06:00:00Z;20.3;0.00;1.4
-24.15;-46.9;2025-10-01T07:00:00Z;20.1;0.04;1.5
-24.15;-46.9;2025-10-01T08:00:00Z;19.9;0.04;1.5
-24.15;-46.9;2025-10-01T09:00:00Z;19.8;0.00;1.3
-24.15;-46.9;2025-10-01T10:00:00Z;20.9;0.00;1.9
-24.15;-46.9;2025-10-01T11:00:00Z;21.6;0.00;1.8
-24.15;-46.9;2025-10-01T12:00:00Z;23.2;0.00;1.7
-24.15;-46.9;2025-10-01T13:00:00Z;24.5;0.00;1.8
-24.15;-46.9;2025-10-01T14:00:00Z;26.2;0.00;2.0
-24.15;-46.9;2025-10-01T15:00:00Z;27.0;0.00;2.4
-24.15;-46.9;2025-10-01T16:00:00Z;27.6;0.00;3.5
-24.15;-46.9;2025-10-01T17:00:00Z;26.4;0.00;4.0
-24.15;-46.9;2025-10-01T18:00:00Z;25.4;0.00;3.6
-24.15;-46.9;2025-10-01T19:00:00Z;23.8;0.00;3.0
-24.15;-46.9;2025-10-01T20:00:00Z;22.8;0.13;2.4
-24.15;-46.9;2025-10-01T21:00:00Z;21.4;0.00;1.7
-24.15;-46.9;2025-10-01T22:00:00Z;20.4;0.04;1.3
-24.15;-46.9;2025-10-01T23:00:00Z;20.2;0.29;1.5
-24.15;-46.9;2025-10-02T00:00:00Z;20.2;0.00;1.3
-24.15;-46.85;2025-10-01T00:00:00Z;19.0;0.00;0.5
